n	radius_squared	x	y
8308	4787015978953473453405076925/1444	17/38	0
8309	28720606417959344969363538125/3698	39/86	9/86
8310	6763126065806276833173075725/1444	1/2	7/19
8311	39283966426352908348099487125/3362	33/82	7/82
8312	206290213146558645382535725/722	1/2	13/38
8313	24323980339068104447038312325/1444	13/38	1/19
8314	4962686290107729359952052225/1444	4/19	3/38
8315	26104550062960030681666440625/3362	39/82	7/82
8316	15684022038843056640625/2	1/2	1/2
8317	55341646133475265045132854125/3362	33/82	3/82
8318	64759685010912413961195947125/4418	35/94	5/94
8319	3282028502272492597380301325/722	9/38	5/38
8320	276389685003173828125/2	1/2	1/2
8321	62865749465452419077814941225/3362	25/82	13/82
8322	26064365361963104972196968125/3698	5/86	5/86
8323	15905263972687023848128548125/3698	41/86	11/86
8324	55341646133475265045132854125/3362	37/82	37/82
8325	779267194402848388450027223825/6962	53/118	1/118
8326	72093749386986719125934565625/3362	23/82	23/82
8327	25927667476400357427235653125/1444	7/19	13/38
8328	11197962830269409182794764725/1444	1/2	8/19
8329	52739722705916458957898440625/3362	23/82	17/82
8330	27213958201135602005102270225/1444	1/2	7/19
8331	26064365361963104972196968125/3698	31/86	11/86
8332	1114535007338313621249220525/722	13/38	13/38
8333	46736169028545759180464093125/1682	27/58	23/58
8334	25927667476400357427235653125/1444	17/38	0
8335	50438043803084037135352338125/1682	27/58	11/58
8336	31662081412854510066896988125/3698	35/86	25/86
8337	108589779028625112989375340125/3698	33/86	1/86
8338	103403641238298324235254093125/3698	1/2	3/86
8339	8867750911831844266143831025/1444	4/19	7/38
8340	5452184765627966633678619325/722	17/38	13/38
8341	30004568876281320702482700625/3698	29/86	27/86
8342	8875313045532538169397698125/3698	39/86	7/86
8343	166906704399123775219913073125/3698	39/86	27/86
8344	10126919025985664989197548125/3698	39/86	15/86
8345	159764394060509829916605060625/3698	7/86	1/86
8346	44644903045738783764258173125/3698	13/86	11/86
8347	41965399936029444495628840625/1444	8/19	1/38
8348	17346108826688317258724513125/3698	27/86	27/86
8349	969141001965273584271268380625/7396	11/43	19/86
8350	10670646222011740961771913125/3698	1/86	1/86
8351	16959756611760196699938175625/3698	15/86	9/86
8352	184197251504142633836828125/242	5/22	5/22
8353	855981834092127203155122520625/7396	15/43	27/86
8354	17720698096531620796073560625/3698	1/2	35/86
8355	10126919025985664989197548125/3698	31/86	21/86
8356	10910416673807515074482520625/3698	1/2	9/86
8357	22406685742544493450283283125/3698	27/86	23/86
8358	15140239901202565112501955625/3698	41/86	17/86
8359	20827059883630895921179863125/3698	37/86	27/86
8360	114921939165661874533015625/242	1/2	1/22
8361	7408283045855285126325723125/3698	41/86	23/86
8362	171595772178864990741078125/242	7/22	3/22
8363	317874135347733507438390625/242	9/22	5/22
8364	114921939165661874533015625/242	5/22	3/22
8365	7937314912259034721262943125/3698	25/86	3/86
8366	10929051226063737463589433125/3698	29/86	23/86
8367	7408283045855285126325723125/3698	37/86	29/86
8368	119660988203421127091078125/242	7/22	7/22
8369	4652908741669089319361035625/3698	13/86	1/86
8370	4902729345248637739192500625/3698	1/2	25/86
8371	4126737912890925390866445625/3698	37/86	7/86
8372	4126737912890925390866445625/3698	27/86	1/86
8373	3403805723771347220203710625/3698	33/86	17/86
8374	5021455968731987483270820625/3698	1/2	19/86
8375	4729181403823907199752058125/3698	19/86	1/86
8376	3403805723771347220203710625/3698	35/86	29/86
8377	4652908741669089319361035625/3698	29/86	19/86
8378	3403805723771347220203710625/3698	37/86	3/86
8379	3403805723771347220203710625/3698	41/86	27/86
8380	5291064342892094193782005625/3698	1/2	27/86
8381	4126737912890925390866445625/3698	19/86	5/86
8382	3403805723771347220203710625/3698	15/86	11/86
8383	4126737912890925390866445625/3698	21/86	17/86
8384	43887148807349261574265625/98	3/14	3/14
8385	7039729380813931549125113125/3698	15/86	7/86
8386	4652908741669089319361035625/3698	11/86	7/86
8387	8475067664278487159951708125/3698	37/86	11/86
8388	4126737912890925390866445625/3698	35/86	35/86
8389	19149712778908944571823095625/3698	23/86	11/86
8390	7853044349469056909680023125/3698	21/86	21/86
8391	19122643229545793208719963125/3698	41/86	25/86
8392	7937314912259034721262943125/3698	39/86	39/86
8393	7408283045855285126325723125/3698	11/86	5/86
8394	11725778549207221961029075625/3698	41/86	15/86
8395	19492019197000274032999710625/3698	15/86	3/86
8396	7408283045855285126325723125/3698	1/2	19/86
8397	840932215870235599162203125/162	1/6	1/18
8398	12503178232027590267837633125/3698	1/2	41/86
8399	10910416673807515074482520625/3698	23/86	5/86
8400	47552209087030578125/2	1/2	1/2
8401	67541214313675264098564265625/1058	21/46	9/46
8402	15741844426532172309940743125/3698	1/2	19/86
8403	33721896324190656141567158125/3698	39/86	9/86
8404	20307661322302660328347073125/3698	1/2	3/86
8405	10670646222011740961771913125/3698	33/86	17/86
8406	16959756611760196699938175625/3698	29/86	29/86
8407	730506672442047023139682593125/7396	20/43	7/86
8408	10126919025985664989197548125/3698	5/86	1/86
8409	8875313045532538169397698125/3698	13/86	5/86
8410	15140239901202565112501955625/3698	1/2	11/86
8411	166906704399123775219913073125/3698	19/86	13/86
8412	1763159122688343673805890625/144	1/3	1/12
8413	31646556151841191780297008125/3698	39/86	11/86
8414	10126919025985664989197548125/3698	23/86	23/86
8415	26064365361963104972196968125/3698	27/86	3/86
8416	43887148807349261574265625/98	1/2	5/14
8417	103403641238298324235254093125/3698	39/86	37/86
8418	507167052841930735810352883125/7396	39/86	1/43
8419	44644903045738783764258173125/3698	17/86	1/86
8420	8875313045532538169397698125/3698	35/86	1/86
8421	908883530340489734472018533125/7396	27/86	5/43
8422	31662081412854510066896988125/3698	1/2	1/86
8423	1147471082156057108173798953125/8978	35/134	11/134
8424	562869738097900390625/2	1/2	1/2
8425	845945834290231882668275140625/8978	57/134	13/134
8426	22199521269906694977783203125/256	7/16	3/8
8427	15905263972687023848128548125/3698	9/86	1/86
8428	44644903045738783764258173125/3698	39/86	39/86
8429	572107424120372075355368342225/5618	11/106	3/106
8430	71910146444907971676293455625/3698	27/86	27/86
8431	845945834290231882668275140625/8978	39/134	17/134
8432	462332126140084804931640625/98	1/2	1/14
8433	68601820143314213311689453125/1058	21/46	7/46
8434	15905263972687023848128548125/3698	27/86	27/86
8435	379291284484356176056846925125/3698	11/86	3/86
8436	16200607060871278553447265625/484	3/22	1/11
8437	845945834290231882668275140625/8978	37/134	21/134
8438	226305039540059918488642450625/3698	1/2	11/86
8439	28720606417959344969363538125/3698	15/86	1/86
8440	108589779028625112989375340125/3698	1/2	31/86
8441	1156384672561876610252963265625/8978	51/134	47/134
8442	420364398546066134697265625/162	1/6	1/18
8443	308790628851663643080554250625/3698	11/86	7/86
8444	94756686158736563563977207625/3698	13/86	9/86
8445	12289613380226891611220703125/1058	9/46	1/46
8446	41620691115219927028525390625/1058	19/46	5/46
8447	41620691115219927028525390625/1058	11/46	9/46
8448	3990478292353515625/2	1/2	1/2
8449	135139706350993753540244140625/1458	13/54	1/18
8450	28720606417959344969363538125/3698	1/2	21/86
8451	472368241665167099814453125/162	7/18	1/6
8452	41620691115219927028525390625/1058	1/2	15/46
8453	147295046801204361183608134625/3698	27/86	15/86
8454	12289613380226891611220703125/1058	15/46	15/46
8455	202847663545542739066103515625/1458	17/54	5/18
8456	23334819344557713145791015625/484	5/11	9/22
8457	58022202404193963004697265625/1058	21/46	1/46
8458	176356057952426044592588365625/3698	1/2	39/86
8459	557696006297529446689234169225/3698	23/86	7/86
8460	67801759698934259346765625/36	1/6	0
8461	149639123129719991837892428125/3698	25/86	17/86
8462	225069122647830836853506008825/5618	51/106	51/106
8463	317234941035006382696331947625/3698	39/86	13/86
8464	2392783017427462435673828125/256	5/16	1/8
8465	258464775364025962977806002325/5618	31/106	23/106
8466	21611248374441631477904515625/722	1/2	1/38
8467	21611248374441631477904515625/722	7/38	3/38
8468	21611248374441631477904515625/722	17/38	15/38
8469	197649534101902206983028119425/5618	33/106	15/106
8470	178351710547590174375618942325/5618	51/106	39/106
8471	176356057952426044592588365625/3698	37/86	25/86
8472	129431405154727777390704228125/3698	41/86	41/86
8473	129431405154727777390704228125/3698	27/86	15/86
8474	104580575365020044131689016325/3698	1/2	23/86
8475	90764714029502290131180653125/3698	41/86	35/86
8476	90764714029502290131180653125/3698	39/86	3/86
8477	104580575365020044131689016325/3698	17/86	5/86
8478	76425215590077017376578125/98	1/2	3/14
8479	125872586435942812950758540825/3698	37/86	31/86
8480	175270040705444815930418125/162	5/18	5/18
8481	53006592993229337436609501425/3698	13/86	3/86
8482	53006592993229337436609501425/3698	37/86	23/86
8483	53006592993229337436609501425/3698	21/86	9/86
8484	289125705511230815462438125/36	1/2	1/3
8485	54951789066375368168228198725/3698	29/86	27/86
8486	53006592993229337436609501425/3698	1/2	7/86
8487	87697802423953179665359590425/5618	39/106	35/106
8488	94377592402579064216402283025/3698	9/86	1/86
8489	104580575365020044131689016325/3698	31/86	27/86
8490	42770074779767872109828125/36	1/6	0
8491	175619141158554320002009690625/5618	51/106	39/106
8492	75531633301555050694442653025/5618	21/106	9/106
8493	75531633301555050694442653025/5618	29/106	23/106
8494	107405173755178613298024666925/5618	29/106	11/106
8495	135822025214167565370995426425/5618	39/106	5/106
8496	49225935123883777333953125/98	1/2	5/14
8497	134056986449306858644095017525/5618	19/106	9/106
8498	55254684764224835742914424025/5618	41/106	9/106
8499	69758514832646384399326017125/5618	31/106	19/106
8500	108817094572453141495765625/64	3/8	0
8501	90347419439949910290051228125/5618	43/106	15/106
8502	63633525891849760943890625/64	1/2	1/8
8503	52439159425920385513976109425/5618	39/106	9/106
8504	43992583411007034827161165625/5618	23/106	13/106
8505	701148766881440526390625/18	1/6	1/6
8506	43992583411007034827161165625/5618	43/106	11/106
8507	43992583411007034827161165625/5618	41/106	17/106
8508	63633525891849760943890625/64	1/8	0
8509	43992583411007034827161165625/5618	49/106	29/106
8510	108817094572453141495765625/64	1/2	3/8
8511	50414858361519010714337978125/5618	47/106	15/106
8512	6844726268911335742575625/242	3/22	3/22
8513	52439159425920385513976109425/5618	49/106	7/106
8514	49225935123883777333953125/98	3/14	3/14
8515	55254684764224835742914424025/5618	25/106	17/106
8516	2133813817462356604099825625/484	5/11	7/22
8517	97111042766830564124609191625/5618	47/106	31/106
8518	26553918032109550892462193125/2738	31/74	5/74
8519	2774065581632303791390163125/1058	19/46	9/46
8520	86182506203229771369100625/162	7/18	1/6
8521	99789968084536234859081169325/5618	29/106	11/106
8522	27528373739709901383928695625/2738	5/74	5/74
8523	21600855601249738290759400625/2738	21/74	17/74
8524	1535802301740422269192868125/484	2/11	1/22
8525	15547112630198856222011543125/2738	21/74	3/74
8526	2045114041933304254966470625/1058	9/46	9/46
8527	60640077626349295351666455625/2178	31/66	5/66
8528	2747246356386236527298125/242	1/22	1/22
8529	2029052676022017742510285625/484	2/11	1/22
8530	669639111075506702953623125/1058	13/46	13/46
8531	4854509965413982016924145625/1058	17/46	15/46
8532	2964850028179205757183125/242	3/22	1/22
8533	11210235779127169848123125/242	9/22	7/22
8534	4589425386085619870708125/242	9/22	7/22
8535	669639111075506702953623125/1058	17/46	7/46
8536	2747246356386236527298125/242	9/22	3/22
8537	2045114041933304254966470625/1058	19/46	13/46
8538	2029052676022017742510285625/484	5/11	7/22
8539	27528373739709901383928695625/2738	35/74	3/74
8540	93008843328238070091405625/162	7/18	5/18
8541	163645140991654947729839613125/2178	25/66	7/22
8542	1535802301740422269192868125/484	5/11	7/22
8543	27528373739709901383928695625/2738	7/74	1/74
8544	3880131451803241280823125/242	5/22	5/22
8545	56079539872912246231736625625/2116	21/46	9/23
8546	2774065581632303791390163125/1058	21/46	1/46
8547	7370084534038904160607548125/1058	3/46	1/46
8548	56079539872912246231736625625/2116	1/2	6/23
8549	36848518378602494731295448125/2738	13/74	7/74
8550	67801759698934259346765625/36	1/2	1/3
8551	178914636563325446809520275625/2116	8/23	11/46
8552	2133813817462356604099825625/484	2/11	1/22
8553	19389665613776366605556640625/722	15/38	7/38
8554	36848518378602494731295448125/2738	1/2	25/74
8555	32104200442482180773134765625/722	11/38	9/38
8556	15062564168897391669037328125/722	11/38	5/38
8557	45297860172422175051847270625/2738	11/74	9/74
8558	79576483059937258423647945625/1936	21/44	3/11
8559	304247035640006768052526431025/5618	41/106	31/106
8560	86182506203229771369100625/162	1/2	7/18
8561	283533335928606164752386400625/4418	29/94	15/94
8562	5662133858400181711193620625/1058	21/46	21/46
8563	97421425302332623056712623125/2738	35/74	19/74
8564	1107447344334572358157015625/722	1/2	17/38
8565	504134264818941729768591905525/5618	43/106	17/106
8566	23928853622060296301067203125/1444	1/2	6/19
8567	316311756267173351428962863125/4418	43/94	41/94
8568	80213391067467817095113125/144	1/2	1/12
8569	59305479106153519122230140625/1444	11/38	3/19
8570	241813049356644057795307683125/4096	5/32	9/64
8571	447842272849799899098380543125/4096	15/32	23/64
8572	97421425302332623056712623125/2738	33/74	33/74
8573	11242077727981546990547453125/1444	7/19	7/38
8574	23928853622060296301067203125/1444	11/38	1/19
8575	80912293181572945778015890625/3362	19/82	9/82
8576	733701905042419669143125/98	3/14	3/14
8577	1352187088938897741175140625/722	17/38	15/38
8578	17211322539299182560749640625/1444	17/38	0
8579	503983783648179904741284640625/6962	41/118	17/118
8580	2584700360343339398828890625/722	1/2	7/38
8581	295078588353597560807073390625/6962	51/118	27/118
8582	13416756077108952261292015625/1444	7/38	0
8583	33503981261011362786469890625/1444	3/19	1/38
8584	261524103887625057533640625/722	13/38	13/38
8585	99811514946611882018136390625/3362	29/82	7/82
8586	299109617091693880150680625/162	7/18	7/18
8587	17211322539299182560749640625/1444	11/38	2/19
8588	10021415762635178167039515625/1444	5/19	3/38
8589	6545780238021821577314828125/1444	9/19	7/38
8590	177436314838135902688140625/722	1/2	17/38
8591	70850660868838486199402515625/3362	33/82	27/82
8592	25617989800056432191798125/144	1/2	5/12
8593	6068732224839596163038890625/1444	7/38	2/19
8594	6842512855395719587295640625/1444	13/38	2/19
8595	1150851985262362798018703125/722	9/38	5/38
8596	82657877394534344609078125/722	1/2	1/38
8597	6600300010956933053232078125/1444	7/19	11/38
8598	62564249740614393433390625/722	15/38	7/38
8599	5005596652604922382652515625/1444	2/19	1/38
8600	44297315509778074182765625/722	1/2	17/38
8601	44297315509778074182765625/722	13/38	5/38
8602	45922905069769930116078125/722	9/38	7/38
8603	44297315509778074182765625/722	15/38	11/38
8604	73557927589631480982390625/722	1/2	7/38
8605	103168447822273134771661140625/6962	21/118	15/118
8606	62564249740614393433390625/722	17/38	17/38
8607	6600300010956933053232078125/1444	4/19	5/38
8608	146357526028854389995890625/722	1/2	11/38
8609	6842512855395719587295640625/1444	15/38	3/19
8610	1150851985262362798018703125/722	1/2	7/38
8611	177436314838135902688140625/722	15/38	11/38
8612	5005596652604922382652515625/1444	6/19	5/38
8613	10021415762635178167039515625/1444	8/19	9/38
8614	6545780238021821577314828125/1444	6/19	1/38
8615	172720210399086484055927078125/6962	55/118	25/118
8616	22354551608966440829785625/144	5/12	1/3
8617	22507114089852777194826453125/1444	8/19	9/38
8618	8611820440032385541326245625/1058	21/46	13/46
8619	2584700360343339398828890625/722	9/38	5/38
8620	14188019289369951164407230625/1922	23/62	3/62
8621	229604413999135988877849923125/4096	5/32	9/64
8622	6119906963837452385191870525/1058	21/46	17/46
8623	229604413999135988877849923125/4096	7/64	1/32
8624	12732053158892914517685625/256	1/2	5/16
8625	93573447439310059828993758125/1458	13/54	1/18
8626	9117177612975183982546233125/1922	23/62	17/62
8627	14196200342633632331129265625/1444	6/19	11/38
8628	1076852419528050170675970625/484	2/11	1/22
8629	23928853622060296301067203125/1444	17/38	4/19
8630	80912293181572945778015890625/3362	33/82	3/82
8631	15966529689423976209487890625/1058	3/46	1/46
8632	21315459782865665877923125/256	7/16	3/8
8633	245394672312678167885398268125/4418	29/94	27/94
8634	1450562332067532804972743125/882	19/42	17/42
8635	445048577432123128466579000125/8978	47/134	17/134
8636	1280330593345185651636258125/1922	9/62	9/62
8637	10693180434201378562317578125/1058	15/46	11/46
8638	1552259214940623312160773125/1922	5/62	3/62
